1502785044	0	32	30	54	377
1502785062	0	29	1	32	350
1502785069	0	24	40	39	814
1502785087	0	21	2	44	65
1502785100	0	25	1	36	308
1502785111	0	32	30	58	382
1502785121	0	29	1	61	351
1502785148	0	24	40	37	814
1502785162	0	29	1	61	351
1502785167	0	25	1	35	811
1502785211	0	29	1	61	349
1502785247	0	20	54	40	39
1502785262	0	28	129	61	350
1502785148	0	24	40	37	814
1502784551	0	33	1	56	381
1502785283	0	33	1	58	384
1502785288	0	25	1	35	811
1502785305	0	28	129	61	353
1502785311	0	20	54	40	63
1502785323	0	24	40	39	810
1502785350	0	24	40	36	314
1502785358	0	32	30	56	386
1502785378	0	20	53	40	63
1502785404	0	24	40	39	813
1502785434	0	32	30	56	385
1502785446	0	20	53	48	63
1502785457	0	28	129	61	354
1502785470	0	24	40	38	313
1502785480	0	32	30	56	386
1502785491	0	29	1	61	351
1502785498	0	20	53	44	64
1502785526	0	21	1	44	61
1502785547	0	24	40	37	815
1502785563	0	29	1	62	671
1502785567	0	32	30	59	703
1502785583	0	33	1	51	703
1502785588	0	24	40	34	133
1502785614	0	20	53	36	36
1502785658	0	25	1	37	818
1502785689	0	32	30	58	388
1502785724	0	33	1	60	388
1502785729	0	20	54	44	67
1502785742	0	29	1	35	666
1502785809	0	28	129	32	343
1502785829	0	21	1	36	42
1502785834	0	29	1	32	327
1502785908	0	33	1	58	388
1502785926	0	20	53	40	66
1502785933	0	9	40	63	817
1502785992	0	24	40	33	820
1502786004	0	29	1	34	326
1502786010	0	25	1	33	788
1502786045	0	32	30	58	388
1502786067	0	28	129	34	354
1502786122	0	33	1	60	384
1502786227	0	32	30	60	388
1502786243	0	33	1	58	388
1502786267	0	20	54	56	73
1502786272	0	32	30	54	390
1502786286	0	28	129	32	360
1502786290	0	21	2	56	78
1502786324	0	25	1	35	818
1502786345	0	32	30	54	363
1502786401	0	28	129	32	357
1502786408	0	24	40	63	820
1502786468	0	21	1	60	72
1502786474	0	32	30	60	387
1502786483	0	29	1	61	360
1502786511	0	33	1	58	390
1502786532	0	24	40	35	823
1502786532	0	32	30	58	389
1502786555	0	25	1	60	109
1502786573	0	28	129	35	647
1502786577	0	21	2	32	361
1502786623	0	24	40	39	826
1502786634	0	33	1	62	392
1502786745	0	20	53	60	81
1502786765	0	33	1	62	392
1502786768	0	24	40	39	827
1502786801	0	25	1	35	827
1502786843	0	21	1	34	78
1502786869	0	20	53	60	83
1502786953	0	33	1	52	392
1502786969	0	25	1	37	828
1502787030	0	28	129	32	359
1502787034	0	20	53	60	75
1502787042	0	25	1	39	825
1502787069	0	33	1	58	388
1502787086	0	20	53	52	83
1502787089	0	25	1	37	829
1502787094	0	32	30	56	394
1502787108	0	28	129	34	371
1502787125	0	33	1	58	368
1502787121	0	21	1	52	55
1502787132	0	29	1	61	339
1502787147	0	32	30	56	392
1502787154	0	20	53	60	83
1502787166	0	25	1	41	830
1502787170	0	28	129	36	369
1502787225	0	32	30	58	390
1502787230	0	20	53	60	81
1502787262	0	28	129	32	363
1502787271	0	20	54	32	79
1502787287	0	29	1	34	370
1502787308	0	33	1	59	652
1502787318	0	20	53	32	86
1502787330	0	24	40	36	331
1502787336	0	32	30	56	395
1502787373	0	33	1	50	393
1502787442	0	28	129	34	363
1502787485	0	25	1	37	825
1502787489	0	33	1	58	390
1502787502	0	24	40	37	824
1502787512	0	20	54	32	83
1502787535	0	33	1	60	391
1502787567	0	32	30	58	390
1502787605	0	32	30	54	366
1502787632	0	29	1	61	337
1502787646	0	24	40	37	834
1502787667	0	28	129	61	372
1502787708	0	24	40	39	833
1502787753	0	33	1	50	394
1502787792	0	29	1	45	372
1502787790	0	25	1	39	836
1502787805	0	28	129	32	369
1502787829	0	33	1	58	394
1502787882	0	20	53	60	92
1502787982	0	28	129	34	374
1502788044	0	20	53	34	92
1502788061	0	25	1	39	836
1502788086	0	29	1	34	374
1502788087	0	24	40	35	837
1502788101	0	28	129	32	376
1502788122	0	33	1	60	399
1502788127	0	25	1	37	838
1502788150	0	29	1	34	375
1502788152	0	32	30	54	398
1502788170	0	28	129	34	374
1502788206	0	33	1	60	397
1502788150	0	29	1	34	375
1502788209	0	24	40	37	836
1502788273	0	25	1	37	838
1502788286	0	21	1	32	95
1502788333	0	29	1	34	377
1502788343	0	21	2	60	96
1502788382	0	24	40	37	838
1502788425	0	24	40	39	795
1502788447	0	29	1	61	379
1502788445	0	25	1	34	61
1502788478	0	29	1	32	379
1502788501	0	33	1	56	399
1502788547	0	24	40	36	61
1502788581	0	25	1	40	60
1502788584	0	32	30	59	619
1502788594	0	29	1	32	379
1502788619	0	24	40	39	842
1502788714	0	29	1	32	377
1502788745	0	33	1	58	399
1502788749	0	28	129	34	381
1502788761	0	20	53	60	101
1502788765	0	25	1	39	841
1502788619	0	24	40	39	842
1502788150	0	29	1	34	375
1502787170	0	28	129	36	369
1502788812	0	32	30	54	401
1502788825	0	25	1	39	840
1502788831	0	21	2	32	101
1502788866	0	33	1	56	397
1502788872	0	29	1	61	379
1502788883	0	32	30	56	398
1502788891	0	25	1	39	841
1502788909	0	33	1	58	398
1502788946	0	29	1	61	295
1502788964	0	24	40	39	841
1502788970	0	33	1	58	399
1502788986	0	20	53	60	101
1502789003	0	32	30	58	396
1502789015	0	21	2	60	101
1502789042	0	24	40	37	842
1502789048	0	20	53	32	101
1502789090	0	28	129	32	382
1502788986	0	20	53	60	101
1502788866	0	33	1	56	397
1502787170	0	28	129	36	369
1502789182	0	29	1	32	380
1502789207	0	25	1	39	844
1502789230	0	24	40	39	844
1502789243	0	20	53	34	103
1502789262	0	33	1	58	399
1502789268	0	25	1	37	843
1502789286	0	28	129	34	383
1502789293	0	24	40	39	843
1502789307	0	20	53	34	105
1502789345	0	24	40	35	845
1502789365	0	20	53	32	105
1502789370	0	33	1	58	400
1502789386	0	25	1	39	844
1502789404	0	32	30	58	397
1502789410	0	24	40	33	808
1502789423	0	33	1	52	366
1502789465	0	32	30	58	400
1502789404	0	32	30	58	397
1502789490	0	33	1	58	398
1502789512	0	25	1	39	844
1502789529	0	21	2	60	103
1502789550	0	29	1	61	380
1502789563	0	25	1	41	846
1502789572	0	32	30	54	402
1502789585	0	28	129	32	382
1502789589	0	21	2	32	107
1502789666	0	20	53	32	107
1502789681	0	25	1	38	39
1502789694	0	28	129	32	384
1502789770	0	21	2	57	301
1502789767	0	25	1	39	849
1502789784	0	20	53	61	300
1502789788	0	33	1	59	591
1502789811	0	24	40	39	848
1502789829	0	25	1	37	849
1502789847	0	29	1	32	386
1502789863	0	33	1	56	404
1502789889	0	21	1	32	117
1502789922	0	33	1	56	402
1502789926	0	28	129	61	387
1502789941	0	21	1	60	114
1502789945	0	24	40	39	850
1502789950	0	25	1	37	849
1502789971	0	20	53	60	115
1502789983	0	28	129	61	389
1502789994	0	33	1	56	402
1502790006	0	32	30	56	404
1502790030	0	25	1	39	849
1502790042	0	28	129	32	390
1502790046	0	20	53	60	114
1502790054	0	33	1	56	403
1502790063	0	24	40	37	849
1502790083	0	25	1	37	850
1502790102	0	28	129	32	391
1502790108	0	20	53	60	119
1502790130	0	25	1	39	851
1502790146	0	32	30	56	401
1502790167	0	20	53	60	116
1502790184	0	33	1	56	404
1502790205	0	25	1	37	850
1502790227	0	28	129	32	391
1502790247	0	25	1	39	852
1502790307	0	21	1	56	114
1502790370	0	29	1	32	394
1502790424	0	28	129	32	390
1502790428	0	32	30	56	406
1502790468	0	24	40	39	854
1502790482	0	20	53	60	121
1502790489	0	32	30	57	566
1502790495	0	29	1	32	392
1502790535	0	28	129	34	394
1502790544	0	21	1	60	123
1502790580	0	33	1	57	566
1502790625	0	29	1	33	551
1502790641	0	33	1	58	409
1502790658	0	21	2	60	120
1502790676	0	20	53	60	123
1502790685	0	29	1	33	551
1502790712	0	21	1	61	280
1502790727	0	28	129	33	551
1502790736	0	20	53	60	123
1502790747	0	25	1	38	12
1502790752	0	29	1	62	553
1502790772	0	24	40	39	855
1502790778	0	28	129	61	395
1502790790	0	25	1	41	856
1502790803	0	29	1	61	395
1502790815	0	21	2	56	123
1502790888	0	21	1	60	126
1502790906	0	33	1	56	405
1502790908	0	29	1	32	397
1502790925	0	25	1	41	858
1502790965	0	33	1	58	408
1502790969	0	24	40	37	859
1502790972	0	32	30	54	410
1502790982	0	25	1	41	857
1502790986	0	28	129	32	396
1502791007	0	21	1	60	128
1502791025	0	33	1	58	406
1502791081	0	25	1	39	857
1502791089	0	32	30	54	407
1502791128	0	33	1	56	409
1502791216	0	24	40	33	833
1502791240	0	29	1	57	403
1502791256	0	33	1	56	408
1502791272	0	21	1	32	128
1502791285	0	28	129	61	399
1502791309	0	25	1	39	865
1502791331	0	29	1	61	399
1502791356	0	25	1	41	992
1502791389	0	21	1	32	260
1502791425	0	25	1	41	989
1502791433	0	20	53	32	134
1502791438	0	29	1	61	404
1502791504	0	33	1	60	412
1502791525	0	21	2	32	133
1502791551	0	33	1	58	412
1502791588	0	29	1	61	405
1502791604	0	25	1	37	863
1502791634	0	21	2	60	135
1502791685	0	24	40	39	864
1502791746	0	33	1	58	414
1502791787	0	25	1	39	868
1502791805	0	21	2	32	135
1502791810	0	33	1	60	411
1502791825	0	20	53	32	137
1502791831	0	29	1	61	407
1502791843	0	25	1	41	868
1502791864	0	33	1	58	412
1502791869	0	21	1	34	138
1502791888	0	32	30	58	413
1502791901	0	25	1	39	870
1502791907	0	29	1	32	408
1502791930	0	21	1	34	139
1502791946	0	20	53	60	138
1502791949	0	25	1	39	868
1502791962	0	32	30	58	414
1502791966	0	29	1	34	408
1502791991	0	21	2	60	141
1502792086	0	25	1	41	867
1502792092	0	32	30	52	412
1502792107	0	24	40	39	869
1502792185	0	21	1	32	137
1502792225	0	32	30	58	412
1502792229	0	25	1	41	870
1502792247	0	24	40	37	851
1502792265	0	29	1	44	410
1502792291	0	33	1	60	415
1502792293	0	20	53	32	242
1502792295	0	24	40	39	870
1502792316	0	32	30	58	417
1502792325	0	21	1	60	146
1502792334	0	25	1	39	969
1502792365	0	24	40	39	871
1502792385	0	32	30	59	512
1502792424	0	20	53	32	239
1502792441	0	21	2	32	147
1502792325	0	21	1	60	146
1502792334	0	25	1	39	969
1502791869	0	21	1	34	138
1502792467	0	24	40	41	872
1502792484	0	20	53	60	143
1502792527	0	32	30	56	388
1502792551	0	2	0	3	875
1502792587	0	20	53	60	120
1502792650	0	28	129	36	414
1502792670	0	32	30	54	415
1502792687	0	29	1	32	387
1502792706	0	25	1	41	875
1502792710	0	33	1	56	417
1502792748	0	29	1	53	416
1502792773	0	25	1	39	876
1502792804	0	24	40	33	850
1502792823	0	25	1	59	877
1502792845	0	20	53	32	150
1502792883	0	21	2	52	152
1502792927	0	24	40	33	951
1502793070	0	28	129	34	414
1502793075	0	20	53	60	150
1502793084	0	32	30	54	415
1502793101	0	24	40	37	877
1502793124	0	33	1	56	395
1502793186	0	24	40	33	876
1502793183	0	28	129	41	405
1502793210	0	32	30	48	397
1502793243	0	33	1	48	396
1502793251	0	21	2	52	132
1502793269	0	20	53	60	152
1502793309	0	29	1	34	481
1502793310	0	25	1	3	942
1502793319	0	20	53	48	150
1502793334	0	28	129	32	398
1502793370	0	29	1	34	419
1502793384	0	25	1	41	856
1502793390	0	20	53	32	133
1502793402	0	33	1	56	417
1502793409	0	28	129	32	418
1502793447	0	20	53	52	158
1502793463	0	33	1	52	417
1502793468	0	28	129	34	419
1502793489	0	32	30	48	390
1502793507	0	25	1	35	866
1502793524	0	33	1	52	396
1502793544	0	24	40	37	860
1502793551	0	32	30	56	419
1502793562	0	29	1	34	421
1502793604	0	24	40	37	879
1502793694	0	29	1	34	421
1502793706	0	24	40	37	881
1502793727	0	33	1	58	468
1502793733	0	25	1	35	877
1502793747	0	32	30	56	420
1502793754	0	29	1	34	422
1502793771	0	21	2	52	159
1502793782	0	33	1	58	422
1502793788	0	24	40	39	886
1502793803	0	25	1	41	882
1502793810	0	32	30	54	419
1502793824	0	29	1	32	415
1502793835	0	21	1	56	153
1502793845	0	33	1	58	419
1502793846	0	20	53	28	158
1502793890	0	21	1	52	161
1502793910	0	24	40	39	883
1502793845	0	33	1	58	419
1502793932	0	25	1	39	884
1502793986	0	20	53	56	155
1502794024	0	21	1	40	150
1502794031	0	28	129	57	411
1502794024	0	24	40	33	869
1502794030	0	33	1	54	405
1502794083	0	32	30	54	421
1502794088	0	21	2	44	163
1502794089	0	33	1	58	420
1502794135	0	24	40	35	889
1502794201	0	33	1	58	452
1502794247	0	29	1	36	428
1502794083	0	32	30	54	421
1502794088	0	21	2	44	163
1502793845	0	33	1	58	419
1502793788	0	24	40	39	886
1502793069	0	25	1	39	873
1502794292	0	20	53	16	145
1502794322	0	33	1	56	422
1502794325	0	24	40	39	887
1502794342	0	25	1	39	858
1502794349	0	32	30	56	394
1502794383	0	33	1	56	423
1502794389	0	32	30	54	426
1502794406	0	29	1	61	425
1502794452	0	32	30	52	423
1502794470	0	29	1	36	427
1502794510	0	28	129	57	428
1502794470	0	29	1	36	427
1502794587	0	21	1	52	167
1502794606	0	25	1	35	863
1502794646	0	32	30	54	423
1502794661	0	29	1	34	426
1502794691	0	33	1	52	423
1502794686	0	24	40	41	888
1502794724	0	29	1	36	402
1502794748	0	33	1	54	420
1502794765	0	21	2	52	167
1502794784	0	29	1	34	430
1502794794	0	20	53	56	171
1502794805	0	25	1	41	889
1502794809	0	33	1	54	423
1502794807	0	28	129	53	400
1502794843	0	29	1	34	427
1502794865	0	33	1	56	422
1502794869	0	25	1	41	890
1502794869	0	21	1	52	168
1502794890	0	32	30	54	420
1502794903	0	24	40	37	888
1502794908	0	20	53	48	170
1502794946	0	20	53	52	165
1502794966	0	29	1	34	429
1502794974	0	21	1	48	170
1502794981	0	24	40	35	887
1502795043	0	25	1	43	890
1502795083	0	24	40	41	888
1502795146	0	24	40	41	889
1502795151	0	29	1	36	429
1502795166	0	25	1	41	894
1502795220	0	24	40	40	391
1502795230	0	28	129	38	430
1502795244	0	25	1	41	891
1502795250	0	33	1	56	422
1502795254	0	20	53	60	173
1502795274	0	29	1	36	431
1502795301	0	25	1	43	892
1502795323	0	20	53	56	174
1502795336	0	24	40	41	891
1502795346	0	21	1	44	178
1502795362	0	29	1	36	431
1502795384	0	20	53	56	173
1502795470	0	32	30	54	427
1502795486	0	25	1	41	895
1502795511	0	21	2	56	176
1502795526	0	28	129	34	430
1502795583	0	21	1	52	176
1502795645	0	21	1	56	177
1502795649	0	32	30	56	424
1502795680	0	24	40	40	396
1502795710	0	32	30	56	425
1502795714	0	20	53	60	179
1502795764	0	21	2	56	178
1502795770	0	32	30	58	424
1502795783	0	25	1	43	892
1502795805	0	33	1	54	422
1502795822	0	21	2	60	177
1502795828	0	29	1	34	434
1502795843	0	25	1	43	895
1502795849	0	20	53	56	176
1502795869	0	24	40	41	894
1502795906	0	28	129	36	432
1502795914	0	33	1	54	422
1502795923	0	24	40	39	894
1502795930	0	20	53	56	178
1502795948	0	25	1	41	897
1502795965	0	33	1	56	421
1502795983	0	24	40	39	895
1502796002	0	32	30	56	397
1502796023	0	33	1	48	392
1502796029	0	20	53	60	148
1502796069	0	32	30	58	426
1502796002	0	32	30	56	397
1502794809	0	33	1	54	423
1502793069	0	25	1	39	873
1502796112	0	21	1	48	181
1502796125	0	25	1	41	901
1502796189	0	25	1	41	899
1502796187	0	32	30	56	426
1502796230	0	33	1	56	427
1502796251	0	20	53	52	183
1502796284	0	21	1	52	185
1502796304	0	25	1	39	900
1502796312	0	20	53	48	182
1502796345	0	21	1	52	182
1502796363	0	28	129	34	440
1502796423	0	33	1	56	428
1502796427	0	28	129	34	441
1502796422	0	25	1	37	901
1502796522	0	29	1	34	442
1502796548	0	20	53	56	181
1502796543	0	25	1	41	897
1502796549	0	28	129	36	436
1502796563	0	32	30	56	421
1502796570	0	21	1	48	179
1502796584	0	24	40	41	894
1502796605	0	25	1	33	865
1502796624	0	28	129	61	409
1502796640	0	24	40	42	405
1502796665	0	33	1	58	427
1502793069	0	25	1	39	873
1502796670	0	32	30	54	429
1502796684	0	28	129	36	440
1502796701	0	24	40	43	903
1502796709	0	21	2	40	187
1502796722	0	33	1	54	428
1502796734	0	20	53	28	193
1502796818	0	24	40	43	902
1502796840	0	33	1	58	427
1502796847	0	25	1	45	902
1502796868	0	21	1	36	185
1502796872	0	24	40	43	901
1502796890	0	28	129	38	445
1502796905	0	25	1	43	904
1502796911	0	29	1	38	440
1502796924	0	24	40	41	901
1502796945	0	21	1	40	190
1502796967	0	25	1	43	906
1502796905	0	25	1	43	904
1502793069	0	25	1	39	873
1502796969	0	29	1	36	447
1502797007	0	32	30	56	427
1502797028	0	33	1	54	430
1502797100	0	24	40	40	404
1502797122	0	32	30	56	430
1502797126	0	25	1	43	907
1502797148	0	20	53	52	189
1502797173	0	32	30	60	426
1502797189	0	25	1	43	903
1502797207	0	33	1	56	426
1502797251	0	29	1	38	443
1502797262	0	33	1	56	423
1502797323	0	20	53	48	189
1502797389	0	28	129	38	444
1502797430	0	20	53	48	193
1502797470	0	29	1	40	442
1502797487	0	20	53	48	191
1502797505	0	28	129	40	446
1502797546	0	20	53	52	204
1502797594	0	33	1	58	434
1502797626	0	20	53	56	201
1502797625	0	25	1	39	913
1502797639	0	21	2	52	198
1502797665	0	28	129	40	450
1502797725	0	21	1	44	200
1502797752	0	29	1	38	454
1502797756	0	24	40	43	914
1502797773	0	21	1	48	201
1502797796	0	28	129	38	453
1502797849	0	21	1	44	204
1502797884	0	33	1	58	435
1502797887	0	24	40	43	915
1502797906	0	29	1	42	453
1502797925	0	32	30	58	431
1502797931	0	20	53	44	200
1502797946	0	33	1	58	436
1502798005	0	28	129	40	456
1502798028	0	24	40	43	917
1502798054	0	33	1	56	436
1502798085	0	28	129	38	429
1502798090	0	24	40	41	891
1502798106	0	20	53	48	204
1502798109	0	32	30	58	436
1502798106	0	29	1	38	454
1502798120	0	25	1	44	418
1502798165	0	20	53	44	205
1502798169	0	24	40	45	917
1502798185	0	25	1	47	916
1502798207	0	33	1	56	436
1502798224	0	29	1	40	457
1502798232	0	32	30	50	437
1502798248	0	28	129	36	426
1502798287	0	29	1	38	456
1502798292	0	32	30	50	436
1502798301	0	25	1	43	918
1502798305	0	28	129	38	456
1502798349	0	29	1	38	456
1502798365	0	28	129	40	455
1502798414	0	20	53	28	179
1502798461	0	21	2	44	208
1502798349	0	29	1	38	456
1502798169	0	24	40	45	917
1502798109	0	32	30	58	436
1502793069	0	25	1	39	873
1502798480	0	29	1	38	457
1502798496	0	20	53	48	207
1502798525	0	32	30	56	434
1502798530	0	25	1	46	416
1502798538	0	29	1	40	455
1502798560	0	33	1	56	437
1502798577	0	24	40	45	916
1502798602	0	29	1	42	457
1502798605	0	25	1	45	918
1502798632	0	28	129	38	459
1502798666	0	29	1	38	458
1502798684	0	33	1	54	438
1502798705	0	28	129	38	459
1502798731	0	29	1	40	461
1502798743	0	33	1	54	439
1502798753	0	25	1	45	924
1502798771	0	28	129	40	462
1502798109	0	32	30	58	436
1502793069	0	25	1	39	873
1502798785	0	29	1	38	463
1502798805	0	33	1	58	438
1502798812	0	25	1	45	923
1502798828	0	24	40	41	922
1502798889	0	28	129	38	464
1502798911	0	29	1	38	464
1502798922	0	25	1	45	925
1502798928	0	33	1	58	442
1502798942	0	28	129	38	462
1502798946	0	21	2	40	214
1502798949	0	24	40	41	924
1502798963	0	32	30	56	437
1502798970	0	29	1	36	461
1502798980	0	25	1	40	425
1502799002	0	28	129	40	463
1502799008	0	33	1	56	441
1502799044	0	25	1	43	925
1502798980	0	25	1	40	425
1502799002	0	28	129	40	463
1502799008	0	33	1	56	441
1502793069	0	25	1	39	873
1502799072	0	32	30	54	439
1502799124	0	33	1	58	441
1502799128	0	24	40	45	927
1502799162	0	29	1	42	464
1502799169	0	24	40	41	925
1502799182	0	33	1	58	440
1502799187	0	28	129	42	464
1502799222	0	24	40	43	925
1502799243	0	33	1	56	434
1502799242	0	25	1	37	924
1502799251	0	32	30	54	438
1502799271	0	29	1	40	466
1502799286	0	24	40	43	923
1502799306	0	28	129	40	465
1502799357	0	25	1	45	925
1502799372	0	32	30	56	440
1502799381	0	24	40	43	928
1502799396	0	20	53	48	215
1502799400	0	28	129	40	462
1502799429	0	29	1	40	466
1502799431	0	24	40	43	893
1502799440	0	20	53	40	186
1502799452	0	28	129	40	464
1502799506	0	28	129	40	467
1502799532	0	21	1	48	221
1502799605	0	25	1	45	927
1502799608	0	33	1	48	414
1502799625	0	28	129	34	435
1502799630	0	24	40	43	897
1502799650	0	21	1	40	225
1502799662	0	25	1	43	928
1502799691	0	32	30	56	443
1502799722	0	21	2	44	223
1502799729	0	20	53	56	224
1502799785	0	33	1	54	442
1502799790	0	25	1	45	932
1502799794	0	20	53	34	223
1502799820	0	24	40	42	430
1502799843	0	29	1	40	469
1502799863	0	28	129	40	466
1502799886	0	24	40	43	926
1502799925	0	28	129	40	463
1502799944	0	32	30	54	436
1502799630	0	24	40	43	897
1502799650	0	21	1	40	225
1502799306	0	28	129	40	465
1502800006	0	21	1	52	222
1502800042	0	28	129	42	467
1502800063	0	21	2	60	221
1502800085	0	25	1	45	928
1502800091	0	20	53	32	223
1502800108	0	24	40	41	929
1502800130	0	21	2	32	224
1502800182	0	24	40	41	929
1502800205	0	32	30	54	441
1502800205	0	29	1	34	432
1502800264	0	32	30	54	442
1502800271	0	25	1	43	933
1502800276	0	20	53	52	227
1502800292	0	32	30	54	441
1502800300	0	21	2	56	226
1502800351	0	29	1	42	443
1502800388	0	29	1	42	472
1502800403	0	25	1	39	933
1502800413	0	32	30	54	443
1502800403	0	25	1	39	933
1502800413	0	32	30	54	443
1502800300	0	21	2	56	226
1502799650	0	21	1	40	225
1502799306	0	28	129	40	465
1502793069	0	25	1	39	873
1502800506	0	33	1	50	441
1502800522	0	20	53	56	229
1502800573	0	20	53	40	232
1502800626	0	21	1	56	228
1502800647	0	20	53	60	231
1502800685	0	28	129	36	466
1502800691	0	33	1	52	402
1502800728	0	32	30	52	440
1502800862	0	25	1	43	938
1502800871	0	32	30	52	446
1502800907	0	21	1	60	233
1502800929	0	32	30	52	445
1502800934	0	20	53	60	234
1502800948	0	33	1	52	446
1502800967	0	28	129	42	477
1502800988	0	21	2	56	232
1502801002	0	24	40	39	939
1502801022	0	28	129	42	477
1502801049	0	24	40	41	936
1502801072	0	20	53	56	233
1502801107	0	32	30	52	444
1502801117	0	25	1	43	938
1502801165	0	29	1	40	478
1502801186	0	33	1	54	443
1502801197	0	28	129	40	481
1502801202	0	32	30	50	449
1502801227	0	21	1	32	237
1502801235	0	29	1	42	479
1502801265	0	20	53	56	238
1502801291	0	21	2	60	239
1502801289	0	29	1	40	480
1502801348	0	33	1	54	447
1502801361	0	24	40	41	940
1502801386	0	20	53	32	239
1502801428	0	25	1	43	905
1502801447	0	32	30	56	447
1502801485	0	25	1	41	943
1502801522	0	28	129	40	480
1502801530	0	33	1	54	446
1502801569	0	32	30	56	450
1502801608	0	20	53	32	245
1502801628	0	32	30	54	447
1502801661	0	24	40	43	942
1502801666	0	29	1	40	481
1502801670	0	20	53	32	242
1502801687	0	32	30	54	442
1502801705	0	25	1	45	943
1502801733	0	32	30	54	448
1502801769	0	28	129	42	485
1502801780	0	24	40	40	444
1502801807	0	20	53	32	246
1502801826	0	25	1	47	942
1502801831	0	33	1	52	446
1502801850	0	29	1	42	485
1502801885	0	28	129	42	486
1502801908	0	32	30	54	451
1502801922	0	29	1	42	482
1502801932	0	20	53	32	243
1502801941	0	25	1	43	945
1502801949	0	24	40	41	945
1502801956	0	21	1	32	245
1502801970	0	25	1	46	445
1502801975	0	29	1	46	483
1502802028	0	32	30	52	415
1502802034	0	25	1	43	912
1502802044	0	21	2	32	246
1502802065	0	33	1	52	450
1502802069	0	20	53	34	248
1502802094	0	25	1	45	947
1502802119	0	33	1	50	450
1502802146	0	32	30	52	450
1502802191	0	20	53	32	250
1502802202	0	21	2	60	248
1502802244	0	33	1	54	448
1502802249	0	29	1	40	486
1502802250	0	32	30	54	448
1502802261	0	24	40	43	946
1502802362	0	25	1	45	949
1502802367	0	20	53	36	249
1502802368	0	24	40	43	948
1502802407	0	20	53	34	250
1502802414	0	25	1	45	949
1502802427	0	32	30	54	449
1502802447	0	24	40	43	948
1502802473	0	20	53	56	252
1502802487	0	32	30	54	452
1502802525	0	29	1	42	487
1502802567	0	33	1	52	448
1502802583	0	21	1	36	248
1502802611	0	20	53	36	252
1502802623	0	24	40	43	950
1502802649	0	25	1	45	952
1502802670	0	29	1	40	490
1502802669	0	20	53	36	253
