1502803200	255	23.3	89	105	67
1502803500	255	23.3	96	126	67
1502803500	255	23.3	70	112	67
1502803800	255	23.3	71	125	67
1502804100	255	23.4	76	133	67
1502804100	255	23.4	90	164	67
1502804400	255	23.4	81	145	67
1502804400	255	23.4	77	95	67
1502804700	255	23.4	88	129	67
1502804700	255	23.4	83	103	67
1502805000	255	23.4	80	122	67
1502805000	255	23.4	81	98	67
1502805300	255	23.5	75	124	67
1502805300	255	23.5	75	104	67
1502805600	255	23.5	83	138	67
1502805600	255	23.5	85	179	67
1502805900	255	23.5	83	132	67
1502805900	255	23.5	71	92	67
1502806200	255	23.5	67	107	67
1502806200	255	23.5	112	116	67
1502806500	255	23.6	74	132	67
1502806500	255	23.6	84	102	67
1502806800	255	23.6	74	110	67
1502806800	255	23.6	106	110	67
1502807100	255	23.6	74	138	67
1502807100	255	23.6	80	95	67
1502807102	255	174.3	0	8	13
1502807401	255	23.6	59	129	67
1502807401	255	23.6	126	142	67
1502807415	255	866.4	0	12	51
1502807401	255	23.6	59	129	67
1502807700	255	23.6	78	167	67
1502807700	255	23.6	86	116	67
1502808000	255	23.7	79	135	67
1502808300	255	23.7	68	133	67
1502808300	255	23.7	62	94	67
1502808600	255	23.7	75	133	67
1502808600	255	23.7	116	122	67
1502808300	255	23.7	68	133	67
1502808900	255	23.7	82	164	67
1502808900	255	23.7	77	106	67
1502808961	255	4219.1	0	9	155
1502809200	255	23.8	68	131	67
1502809500	255	23.8	75	147	67
1502809500	255	23.8	84	105	67
1502809800	255	23.8	85	148	67
1502809800	255	23.8	72	107	67
1502810100	255	23.8	66	144	67
1502810100	255	23.8	74	104	67
1502810400	255	23.8	71	149	67
1502810400	255	23.8	87	170	67
1502810700	255	23.9	80	139	67
1502810700	255	23.9	73	108	67
1502811001	255	23.9	64	130	67
1502811300	255	23.9	83	133	67
1502811300	255	23.9	69	94	67
1502811600	255	23.9	94	146	67
1502811600	255	23.9	73	112	67
1502811900	255	23.9	71	160	67
1502811900	255	23.9	76	103	67
1502812200	255	24.0	78	146	67
1502812200	255	24.0	79	100	67
1502812500	255	24.0	87	158	67
1502812500	255	24.0	73	109	67
1502812800	255	24.0	72	156	67
1502812800	255	24.0	121	125	67
1502813100	255	24.0	80	142	67
1502813100	255	24.0	76	113	67
1502813400	255	24.0	83	133	67
1502813400	255	24.0	74	105	67
1502813541	255	4619.2	0	21	169
1502813700	255	24.0	86	135	67
1502814000	255	24.1	85	171	67
1502814000	255	24.1	93	115	67
1502814300	255	24.1	85	131	67
1502814300	255	24.1	78	97	67
1502814601	255	24.1	79	146	67
1502814601	255	24.1	109	139	67
1502814601	255	24.1	79	146	67
1502814900	255	24.1	79	139	67
1502814900	255	24.1	91	205	67
1502815200	255	24.1	75	121	67
1502815200	255	24.1	75	119	67
1502815500	255	24.1	91	191	67
1502815500	255	24.1	76	90	67
1502815800	255	24.1	73	136	67
1502815800	255	24.1	67	110	67
1502816100	255	24.1	83	155	67
1502816100	255	24.1	81	117	67
1502816400	255	24.1	100	107	67
1502816700	255	24.1	85	151	67
1502816700	255	24.1	82	142	67
1502817000	255	24.1	73	119	67
1502817000	255	24.1	83	97	67
1502817300	255	24.1	136	140	67
1502816700	255	24.1	85	151	67
1502817300	255	24.1	74	110	67
1502817600	255	24.1	71	104	67
1502817600	255	24.1	78	156	67
1502817900	255	24.1	73	161	67
1502817900	255	24.1	75	98	67
1502818201	255	24.1	70	144	67
1502818201	255	24.1	188	194	67
1502817900	255	24.1	73	161	67
1502818500	255	24.1	81	126	67
1502818500	255	24.0	76	101	67
1502818800	255	24.0	79	129	67
1502818800	255	24.0	81	126	67
1502819100	255	24.0	92	168	67
1502819100	255	24.0	71	117	67
1502819400	255	24.0	84	133	67
1502819400	255	24.0	78	109	67
1502819700	255	24.0	74	127	67
1502819700	255	24.0	80	95	67
1502820000	255	24.0	103	129	67
1502820000	255	24.0	124	211	67
1502820300	255	24.0	75	126	67
1502820300	255	24.0	88	111	67
1502820600	255	24.0	69	114	67
1502820900	255	24.0	76	135	67
1502820900	255	23.9	87	102	67
1502821200	255	23.9	90	146	67
1502821200	255	23.9	77	106	67
1502821500	255	23.9	81	136	67
1502821500	255	23.9	90	114	67
1502821566	255	14.6	0	11	154
1502821801	255	23.9	74	164	67
1502821801	255	23.9	177	101	67
1502822100	255	23.9	82	115	67
1502822100	255	23.9	90	127	67
1502822400	255	23.8	76	154	67
1502822400	255	23.8	105	86	67
1502822700	255	23.8	83	91	67
1502823000	255	23.7	76	123	67
1502823000	255	23.7	74	180	67
1502823300	255	23.7	77	159	67
1502823300	255	23.7	91	125	67
1502823600	255	23.7	83	136	67
1502823600	255	23.7	91	59	67
1502823900	255	23.7	84	129	67
1502823900	255	23.7	88	101	67
1502824200	255	23.6	83	121	67
1502824500	255	23.6	74	124	67
1502824500	255	23.6	76	88	67
1502824800	255	23.6	70	119	67
1502824800	255	23.6	78	91	67
1502825100	255	23.6	79	124	67
1502825100	255	23.6	87	103	67
1502825401	255	23.6	184	191	67
1502823600	255	23.7	83	136	67
1502825401	255	23.6	83	62	67
1502825520	255	-5.0	0	0	26
1502825700	255	23.5	73	111	67
1502825700	255	23.5	87	104	67
1502826000	255	23.5	101	187	67
1502826000	255	23.5	105	79	67
1502826300	255	23.5	71	133	67
1502826300	255	23.5	85	109	67
1502826600	255	23.5	87	133	67
1502826600	255	23.5	71	105	67
1502873100	255	23.4	64	126	67
1502873400	255	23.4	71	129	67
1502873622	255	-5.0	0	0	22
1502873700	255	23.4	70	128	67
1502874000	255	23.4	67	132	67
1502874300	255	23.4	68	164	67
1502874600	255	23.4	93	169	67
1502874900	255	23.4	76	137	67
1502875200	255	23.4	62	102	67
1502875500	255	23.4	72	118	67
1502877801	255	-4.9	0	8	145
1502877900	255	23.7	83	155	67
1502878200	255	23.7	85	162	67
1502878500	255	23.7	95	160	67
1502878800	255	23.7	83	149	67
1502879015	255	-4.9	0	9	251
1502879100	255	23.6	99	109	67
1502883300	255	23.8	208	244	67
1502884711	255	-4.9	0	6	162
1502884800	255	23.8	80	162	67
1502885100	255	23.9	95	187	67
1502885400	255	23.9	81	158	67
1502885700	255	23.9	88	182	67
1502886000	255	23.8	100	197	67
1502886300	255	23.8	84	168	67
1502886600	255	23.8	95	210	67
1502886900	255	23.8	92	187	67
1502887200	255	23.7	91	188	67
1502887500	255	23.7	93	175	67
1502887800	255	23.7	94	184	67
1502888100	255	23.7	90	161	67
1502888100	255	-3.0	129	139	166
1502888221	255	3312.0	0	0	139
1502888400	255	23.7	95	197	67
1502888424	255	149.1	0	17	157
1502888700	255	23.7	87	203	67
1502889000	255	23.8	93	242	67
1502889300	255	23.8	92	189	67
1502889600	255	23.8	98	200	67
1502889900	255	23.8	93	160	67
1503054900	255	24.6	99	204	67
1503055200	255	24.6	91	160	67
1503055500	255	24.6	97	159	67
1503055801	255	24.6	175	255	67
1503055200	255	24.6	91	160	67
1503056400	255	24.7	109	215	67
1503056700	255	24.7	86	159	67
1503056951	255	22.5	0	12	16
1503057000	255	24.7	95	185	67
1503057000	255	24.7	86	170	67
1503057300	255	24.7	71	21	67
1503057600	255	24.6	83	137	67
1503057852	255	2303.9	0	16	158
1503057900	255	24.6	82	134	67
1503058200	255	24.6	87	141	67
1503058500	255	24.6	87	154	67
1503058800	255	24.7	81	151	67
1503059100	255	24.7	89	146	67
1503059400	255	24.7	178	255	67
1503059100	255	24.7	89	146	67
1503057000	255	24.7	95	185	67
1503057000	255	24.7	86	170	67
1503059700	255	24.7	94	213	67
1503060000	255	24.7	85	135	67
1503060300	255	24.7	91	156	67
1503060481	255	-3.2	130	232	28
1503060600	255	24.7	91	156	67
1503060900	255	24.7	87	159	67
1503061200	255	24.7	83	160	67
1503061500	255	24.7	89	152	67
1503061800	255	24.7	91	161	67
1503062100	255	24.8	93	176	67
1503062400	255	24.8	93	170	67
1503062651	255	-4.9	0	8	65
1503062700	255	24.8	91	195	67
1503063000	255	24.8	100	196	67
1503063300	255	24.8	97	193	67
1503063600	255	24.8	93	151	67
1503064200	255	24.9	79	151	67
1503064200	255	24.8	84	155	67
1503064480	255	24.9	93	157	67
1503064500	255	24.9	86	143	67
1503065080	255	24.9	85	120	67
1503065100	255	24.9	88	155	67
1503065400	255	24.9	98	154	67
1503066300	255	25.0	102	128	67
1503066900	255	26.1	11	18	67
1503067200	255	26.5	11	17	67
1503067500	255	26.5	12	23	67
1503067500	255	26.5	13	17	67
1503067691	255	-5.0	0	0	208
1503067800	255	26.4	11	17	67
1503067800	255	26.4	13	30	67
1503068100	255	26.3	12	21	67
1503068100	255	26.3	11	11	67
1503068400	255	26.2	11	19	67
1503068400	255	26.2	15	18	67
1503068700	255	26.0	11	17	67
1503068700	255	26.0	12	13	67
1503069000	255	25.9	12	18	67
1503069000	255	25.9	16	18	67
1503069300	255	25.9	11	18	67
1503069300	255	25.9	13	17	67
1503069600	255	25.8	11	16	67
1503069600	255	25.8	17	18	67
1503069900	255	25.7	12	20	67
1503069900	255	25.7	14	17	67
1503070201	255	25.7	20	17	67
1503070500	255	25.6	10	19	67
1503070500	255	25.6	15	22	67
1503070800	255	25.6	11	17	67
1503070800	255	25.6	16	18	67
1503071100	255	25.5	11	17	67
1503071100	255	25.5	12	12	67
1503071400	255	25.5	11	17	67
1503071400	255	25.5	15	24	67
1503071700	255	25.5	11	17	67
1503071700	255	25.5	13	12	67
1503072000	255	25.5	13	20	67
1503072000	255	25.5	18	22	67
1503072300	255	25.4	11	18	67
1503072300	255	25.4	12	12	67
1503072600	255	25.4	12	16	67
1503072600	255	25.4	13	13	67
1503072900	255	25.4	12	17	67
1503072900	255	25.4	13	16	67
1503073091	255	0.4	132	236	32
1503073200	255	25.4	11	18	67
1503073200	255	25.4	11	12	67
1503073500	255	25.4	11	17	67
1503073500	255	25.4	13	14	67
1503073801	255	25.4	10	23	67
1503073801	255	25.4	18	17	67
4294967295	255	11.3	0	53	0
1503074100	255	25.4	13	17	67
1503074100	255	25.4	15	17	67
1503074400	255	25.4	11	18	67
1503074400	255	25.4	12	11	67
1503074700	255	25.3	12	18	67
1503074700	255	25.3	18	20	67
1503075000	255	25.3	12	20	67
1503075000	255	25.3	12	18	67
1503075300	255	25.3	11	17	67
1503075300	255	25.3	12	23	67
1503136500	255	22.9	13	20	67
1503136500	255	22.9	19	22	67
1503136800	255	22.9	13	21	67
1503141900	255	23.4	12	22	67
1503142200	255	23.4	13	20	67
1503142200	255	23.4	13	21	67
1503142490	255	23.4	13	14	67
1503142500	255	23.4	13	20	67
1503146100	255	23.6	12	19	67
1503146133	255	-2.3	150	235	120
1503147000	255	23.7	12	21	67
1503147600	255	23.7	15	24	67
1503147900	255	23.7	14	21	67
1503148500	255	23.7	12	20	67
1503149100	255	23.7	12	19	67
1503149100	255	23.7	12	18	67
1503149391	255	23.7	15	13	67
1503149400	255	23.7	12	20	67
1503149700	255	23.7	12	19	67
1503149700	255	23.7	12	17	67
1503150000	255	23.7	12	20	67
1503150000	255	23.7	13	20	67
1503150290	255	23.7	13	13	67
1503150300	255	23.7	12	18	67
1503150300	255	23.7	12	20	67
1503150600	255	23.7	12	19	67
1503150600	255	23.7	12	21	67
1503150900	255	23.7	12	19	67
1503150900	255	23.7	12	19	67
1503151190	255	23.7	12	13	67
1503151200	255	23.7	13	20	67
1503151200	255	23.7	19	23	6
1503151500	255	23.7	12	18	67
1503151500	255	23.7	11	18	67
1503151800	255	23.7	12	18	67
1503151800	255	23.7	12	19	67
1503152100	255	23.7	12	21	67
1503152100	255	23.7	13	21	67
1503152390	255	23.7	25	30	67
1503152400	255	23.7	13	22	67
1503152420	255	11.2	0	47	254
1503152700	255	23.7	12	20	67
1503152700	255	23.7	13	21	67
1503153000	255	23.7	12	20	67
1503153000	255	23.7	14	26	67
1503153001	255	23.7	25	31	67
1503153050	255	-2.5	0	0	129
1503153600	255	23.7	13	20	67
1503153600	255	23.7	12	20	67
1503153723	255	-4.9	0	33	209
1503153900	255	23.7	12	18	67
1503153900	255	23.7	12	22	67
1503154200	255	23.7	12	20	67
1503154200	255	23.7	12	21	67
1503154500	255	23.7	12	20	67
1503154500	255	23.7	12	20	67
1503154790	255	23.6	14	14	67
1503154800	255	23.7	12	21	67
1503154800	255	23.7	22	31	6
1503155100	255	23.6	12	22	67
1503155100	255	23.6	12	20	67
1503155400	255	23.6	12	22	67
1503155400	255	23.6	12	22	67
1503155690	255	23.6	15	15	67
1503155700	255	23.6	12	20	67
1503156000	255	23.6	12	19	67
1503156000	255	23.6	11	20	67
1503156300	255	23.6	12	19	67
1503156300	255	23.6	12	20	67
1503156600	255	23.6	11	19	67
1503156600	255	23.6	12	20	67
1503156900	255	23.5	12	18	67
1503156900	255	23.5	12	20	67
1503157200	255	23.5	12	20	67
1503157200	255	23.5	12	20	67
1503157490	255	23.5	14	17	67
1503157500	255	23.5	12	19	67
1503157800	255	23.5	13	20	67
1503157800	255	23.5	12	20	67
1503158100	255	23.5	13	31	67
1503158100	255	23.5	13	21	67
1503158390	255	23.4	13	14	67
1503158400	255	23.4	13	21	67
1503158400	255	23.4	20	32	6
1503158700	255	23.4	13	19	67
1503158700	255	23.4	12	19	67
1503159000	255	23.4	13	19	67
1503159000	255	23.4	14	19	67
1503159300	255	23.4	12	19	67
1503159600	255	23.4	12	20	67
1503159600	255	23.4	13	20	67
1503159900	255	23.3	12	22	67
1503159900	255	23.3	12	20	67
1503159900	255	23.3	13	17	67
1503160200	255	23.3	13	20	67
1503160200	255	23.3	12	19	67
1503160500	255	23.3	13	20	67
1503160500	255	23.3	13	21	67
1503160800	255	23.3	14	23	67
1503160800	255	23.3	13	21	67
1503161090	255	23.2	26	23	67
1503161100	255	23.2	13	20	67
1503161400	255	23.2	13	21	67
1503161400	255	23.2	12	21	67
1503161700	255	23.2	13	20	67
1503161700	255	23.2	13	20	67
1503161990	255	23.2	16	25	67
1503162000	255	23.2	13	21	67
1503162300	255	23.2	13	21	67
1503162300	255	23.2	13	20	67
1503162600	255	23.2	13	20	67
1503162600	255	23.2	14	19	67
1503162900	255	23.1	13	21	67
1503162902	255	3981.9	0	0	217
1503163200	255	23.1	14	22	67
1503163200	255	23.1	13	21	67
1503163500	255	23.1	13	21	67
1503163500	255	23.1	13	21	67
1503163791	255	23.1	17	13	67
1503163800	255	23.1	13	22	67
1503164090	255	23.1	15	18	67
1503164100	255	23.1	13	20	67
1503164400	255	23.1	14	21	67
1503164400	255	23.1	14	23	67
1503164700	255	23.1	13	21	67
1503164700	255	23.1	13	21	67
1503165000	255	23.0	14	21	67
1503165000	255	23.0	13	29	67
1503165300	255	23.0	14	22	67
1503165300	255	23.0	13	27	67
1503165600	255	23.0	13	21	67
1503165600	255	23.0	32	25	67
1503165900	255	23.0	14	26	67
1503165900	255	23.0	14	21	67
1503166200	255	23.0	13	21	67
1503166200	255	23.0	14	21	67
1503166500	255	23.0	13	22	67
1503166500	255	23.0	14	22	67
1503166800	255	22.9	14	20	67
1503166800	255	22.9	14	20	67
1503167100	255	22.9	14	22	67
1503167100	255	22.9	14	27	67
1503167121	255	-1.1	157	17	124
1503167400	255	22.9	13	23	67
1503167400	255	22.9	14	23	67
1503167700	255	22.9	14	30	67
1503167700	255	22.9	14	21	67
1503168000	255	22.8	14	23	67
1503168000	255	22.8	14	22	67
1503168300	255	22.8	14	23	67
1503168600	255	22.7	14	26	67
1503168600	255	22.7	15	22	67
1503168844	255	-3.0	0	67	118
1503168900	255	22.7	15	22	67
1503168900	255	22.7	15	23	67
1503169200	255	22.6	14	23	67
1503169200	255	22.6	16	22	6
1503169500	255	22.6	14	23	67
1503169500	255	22.6	14	25	67
1503169800	255	22.5	14	24	67
1503169800	255	22.5	14	22	67
1503170100	255	22.5	14	22	67
1503170100	255	22.4	14	21	67
1503170400	255	22.4	15	23	67
1503170400	255	22.4	13	20	67
1503170700	255	22.3	14	21	67
1503170700	255	22.3	13	24	67
1503171000	255	22.2	13	19	67
1503170991	255	22.2	23	14	67
1503171000	255	22.2	13	24	67
1503171300	255	22.2	13	21	67
1503171300	255	22.1	14	20	67
1503171600	255	22.1	12	21	67
1503171600	255	22.1	13	21	67
1503171900	255	22.0	12	20	67
1503171900	255	22.0	13	20	67
1503172200	255	21.9	12	19	67
1503172200	255	21.9	12	20	67
1503172500	255	21.8	12	22	67
1503172500	255	21.8	12	21	67
1503172800	255	21.8	12	18	67
1503172800	255	21.7	12	18	67
1503173100	255	21.7	12	19	67
1503173090	255	21.7	13	18	67
1503173100	255	21.7	12	19	67
1503173100	255	21.7	12	17	67
1503173400	255	21.6	12	20	67
1503173400	255	21.6	12	16	67
1503173700	255	21.6	11	20	67
1503173700	255	21.6	12	20	67
1503174000	255	21.5	11	22	67
1503174000	255	21.5	11	20	67
1503174300	255	21.4	11	19	67
1503174290	255	21.4	13	15	67
1503174300	255	21.4	11	17	67
1503174600	255	21.4	11	18	67
1503174600	255	21.4	12	17	67
1503174900	255	21.3	11	20	67
1503174900	255	21.3	11	21	67
1503175200	255	21.3	11	20	67
1503175500	255	21.2	11	17	67
1503175800	255	21.1	11	20	67
1503175800	255	21.1	11	19	67
1503176090	255	21.1	12	14	67
1503176100	255	21.1	11	18	67
1503176400	255	21.0	11	19	67
1503176400	255	21.0	11	23	67
1503176700	255	21.0	11	18	67
1503176700	255	21.0	11	18	67
1503177000	255	21.0	11	20	67
1503177000	255	21.0	10	18	67
1503177300	255	20.9	11	20	67
1503177300	255	20.9	11	18	67
1503177600	255	20.9	11	20	67
1503177600	255	20.9	11	21	67
1503177652	255	0.3	160	38	82
1503177900	255	20.8	11	20	67
1503178200	255	20.8	11	17	67
1503178200	255	20.8	11	19	67
1503178500	255	20.8	11	18	67
1503178500	255	20.8	11	17	67
1503221400	255	19.8	10	16	67
1503224700	255	20.2	16	18	67
1503224712	255	-5.0	0	0	0
1503225000	255	20.2	11	17	67
1503225300	255	20.3	19	24	67
1503225300	255	20.3	19	26	67
1503227341	255	4443.8	0	0	250
1503227400	255	20.4	11	17	67
1503227700	255	20.4	11	17	67
1503228000	255	20.4	10	16	67
1503228600	255	20.4	10	16	67
1503228900	255	20.5	11	16	67
1503229200	255	20.5	10	19	67
1503229200	255	20.5	11	18	67
1503229500	255	20.5	11	20	67
1503229500	255	20.5	10	18	67
1503229790	255	20.6	12	16	67
1503230700	255	20.7	11	16	67
1503230700	255	20.7	11	17	67
1503231000	255	20.7	11	18	67
1503231000	255	20.7	11	18	67
1503231600	255	20.8	12	19	67
1503231900	255	20.8	11	19	67
1503232500	255	20.8	11	17	67
1503233100	255	20.8	11	17	67
1503233400	255	20.7	10	16	67
1503233700	255	20.7	11	17	67
1503234000	255	20.7	10	18	67
1503234300	255	20.7	11	18	67
1503234600	255	20.7	11	18	67
1503234600	255	20.7	12	19	67
1503234900	255	20.7	11	17	67
1503235200	255	20.7	20	20	67
1503235500	255	20.7	13	18	67
1503235800	255	20.7	10	23	67
1503236100	255	20.7	11	18	67
1503236400	255	20.7	15	18	67
1503236700	255	20.7	11	18	67
1503237000	255	20.7	10	19	67
1503237300	255	20.7	11	18	67
1503237600	255	20.7	10	17	67
1503237900	255	20.7	10	16	67
1503238200	255	20.7	11	17	67
1503238500	255	20.7	11	15	67
1503238800	255	20.7	11	17	67
1503239100	255	20.7	10	17	67
1503239400	255	20.7	11	18	67
1503239700	255	20.8	10	17	67
1503239700	255	20.8	13	21	67
1503239960	255	-2.1	0	1	107
1503240000	255	20.8	11	17	67
1503240300	255	20.8	10	18	67
1503240600	255	20.8	11	20	67
1503240900	255	20.8	11	18	67
1503241200	255	20.8	11	17	67
1503241500	255	20.8	11	18	67
1503241800	255	20.8	10	18	67
1503242100	255	20.8	10	22	67
1503242400	255	20.8	11	19	67
1503242700	255	20.9	10	16	67
1503243000	255	20.9	11	17	67
1503243300	255	20.9	11	18	67
1503243600	255	20.9	11	17	67
1503243900	255	20.9	10	17	67
1503244200	255	20.9	11	17	67
1503244500	255	20.9	11	18	67
1503244800	255	20.9	10	18	67
1503245100	255	20.9	11	18	67
1503245400	255	21.0	11	17	67
1503245700	255	21.0	11	18	67
1503246000	255	21.0	11	19	67
1503246300	255	21.0	11	18	67
1503246900	255	21.0	11	18	67
1503247200	255	21.0	11	17	67
1503247500	255	21.0	11	21	67
1503247800	255	21.0	11	17	67
1503248100	255	21.0	11	18	67
1503248400	255	21.0	11	19	67
1503248700	255	21.0	10	18	67
1503249000	255	20.9	11	18	67
1503249300	255	20.9	10	18	67
1503249600	255	20.9	11	17	67
1503249900	255	20.9	11	17	67
1503250200	255	20.9	11	18	67
1503250500	255	20.9	11	18	67
1503250800	255	20.9	11	17	67
1503251100	255	20.9	11	19	67
1503251400	255	20.9	11	21	67
1503251700	255	20.9	11	17	67
1503251894	255	-4.6	0	43	203
1503252000	255	20.9	10	17	67
1503252300	255	20.9	11	17	67
1503252600	255	21.0	11	17	67
1503252900	255	21.0	10	17	67
1503253200	255	21.0	11	16	67
1503253500	255	21.0	11	19	67
1503254100	255	21.0	11	16	67
1503254400	255	21.0	11	18	67
1503254700	255	21.0	11	19	67
1503255000	255	21.0	11	17	67
1503255300	255	21.0	11	18	67
1503255600	255	21.0	11	18	67
1503255900	255	21.0	11	17	67
1503256200	255	21.0	11	17	67
1503256500	255	21.0	10	17	67
1503256800	255	21.0	11	17	67
1503257100	255	21.0	11	16	67
1503257400	255	21.0	11	18	67
1503257700	255	21.0	11	19	67
1503258000	255	21.0	11	21	67
1503258300	255	21.0	11	17	67
1503258305	255	-2.5	0	1	114
1503258600	255	21.0	11	18	67
1503258900	255	21.0	12	18	67
1503259200	255	21.0	11	18	67
1503259500	255	21.0	10	19	67
1503259800	255	21.0	11	17	67
1503260100	255	21.0	11	18	67
1503260400	255	21.0	11	17	67
1503260700	255	21.0	10	19	67
1503261300	255	21.0	11	18	67
1503261600	255	21.0	11	19	67
1503261900	255	20.9	11	19	67
1503262200	255	20.9	11	18	67
1503262500	255	20.9	11	18	67
1503262800	255	20.9	11	18	67
1503263100	255	20.9	11	17	67
1503263400	255	20.9	10	19	67
1503263700	255	20.9	11	16	67
1503264000	255	20.9	10	18	67
1503264300	255	20.9	10	16	67
1503264900	255	20.9	11	17	67
1503265200	255	20.9	11	17	67
1503265500	255	20.9	10	15	67
1503265800	255	20.9	11	16	67
1503266100	255	20.9	11	18	67
1503266400	255	20.9	14	18	67
1503266700	255	20.9	11	18	67
1503267000	255	20.8	10	19	67
1503267300	255	20.8	11	18	67
1503267600	255	20.8	11	19	67
1503267900	255	20.8	10	17	67
1503268500	255	20.8	11	17	67
1503268800	255	20.8	10	16	67
1503269100	255	20.9	13	18	67
1503269400	255	20.9	12	20	67
1503269700	255	20.9	11	17	67
1503270000	255	20.9	12	18	67
1503270300	255	20.9	11	17	67
1503270600	255	20.9	11	17	67
1503270900	255	20.9	11	18	67
1503271200	255	20.9	11	16	67
1503271500	255	20.9	11	17	67
1503271800	255	20.9	11	17	67
1503272100	255	20.9	11	17	67
1503272400	255	20.9	11	18	67
1503272700	255	20.9	11	17	67
1503273000	255	20.9	11	18	67
